3.729639574885368347e-02,-1.348717723967049649e-02,-7.323469766195443986e-01
4.112088680267333984e-02,-1.348717723967049649e-02,-7.323469766195443986e-01
4.494537785649299622e-02,-1.348717723967049649e-02,-7.323469766195443986e-01
3.729639574885368347e-02,-1.348717723967049649e-02,-7.324137232243390638e-01
4.112088680267333984e-02,-1.348717723967049649e-02,-7.324137232243390638e-01
4.494537785649299622e-02,-1.348717723967049649e-02,-7.324137232243390638e-01
4.876987263560295105e-02,-1.348717723967049649e-02,-7.324137232243390638e-01
3.729639574885368347e-02,-1.348717723967049649e-02,-7.324804698291337290e-01
4.106470942497253418e-02,-1.348717723967049649e-02,-7.314797668160109012e-01
4.488397389650344849e-02,-1.348717723967049649e-02,-7.314797668160109012e-01
4.876987263560295105e-02,-1.348717723967049649e-02,-7.324804698291337290e-01
4.106470942497253418e-02,-1.348717723967049649e-02,-7.315464221718595006e-01
4.488397389650344849e-02,-1.348717723967049649e-02,-7.315464221718595006e-01
4.488397389650344849e-02,-5.038152435646937877e-02,-7.318796993411943452e-01
5.252251029014587402e-02,-5.038152435646937877e-02,-7.318796993411943452e-01
3.724544122815132141e-02,-5.038152435646937877e-02,-7.319463546970430556e-01
4.476117342710494995e-02,-5.038152435646937877e-02,-7.299437912869003453e-01
4.100853204727172852e-02,-5.038152435646937877e-02,-7.310116372939201579e-01
4.476117342710494995e-02,-5.038152435646937877e-02,-7.300102643399027924e-01
4.870324581861495972e-02,-5.038152435646937877e-02,-7.320130101179068705e-01
5.245066061615943909e-02,-5.038152435646937877e-02,-7.310116372939201579e-01
-3.026770353317260742e-01,-5.038152435646937877e-02,-6.291566071053096287e-01
2.952590025961399078e-02,-8.727587147326826278e-02,-7.306085218169247053e-01
3.315181285142898560e-02,-8.727587147326826278e-02,-7.265996879138123532e-01
3.693973273038864136e-02,-8.727587147326826278e-02,-7.265996879138123532e-01
4.078382626175880432e-02,-8.727587147326826278e-02,-7.276018814906988208e-01
4.469977319240570068e-02,-8.727587147326826278e-02,-7.296063282400383487e-01
2.936389110982418060e-02,-8.727587147326826278e-02,-7.266657962310918428e-01
3.301463276147842407e-02,-8.727587147326826278e-02,-7.236589421761939755e-01
3.683783113956451416e-02,-8.727587147326826278e-02,-7.246612269045035193e-01
4.067147523164749146e-02,-8.727587147326826278e-02,-7.256635115027824101e-01
4.451557248830795288e-02,-8.727587147326826278e-02,-7.266657962310918428e-01
4.856999590992927551e-02,-8.727587147326826278e-02,-7.306749948699271524e-01
2.571708150207996368e-02,-8.727587147326826278e-02,-7.307414679229295995e-01
2.928288839757442474e-02,-8.727587147326826278e-02,-7.247271527889062037e-01
3.296890482306480408e-02,-8.727587147326826278e-02,-7.227223413038438293e-01
3.678688034415245056e-02,-8.727587147326826278e-02,-7.237247769091735838e-01
4.067147523164749146e-02,-8.727587147326826278e-02,-7.257295286686388236e-01
4.451557248830795288e-02,-8.727587147326826278e-02,-7.267319046784018743e-01
4.856999590992927551e-02,-8.727587147326826278e-02,-7.307414679229295995e-01
2.568180486559867859e-02,-8.727587147326826278e-02,-7.298054739447763506e-01
2.932338975369930267e-02,-8.727587147326826278e-02,-7.257955459645256679e-01
3.306036069989204407e-02,-8.727587147326826278e-02,-7.247930788033394300e-01
3.688878193497657776e-02,-8.727587147326826278e-02,-7.257955459645256679e-01
4.078382626175880432e-02,-8.727587147326826278e-02,-7.278004800268370600e-01
4.469977319240570068e-02,-8.727587147326826278e-02,-7.298054739447763506e-01
2.944489754736423492e-02,-8.727587147326826278e-02,-7.288692974037156436e-01
3.315181285142898560e-02,-8.727587147326826278e-02,-7.268641211829303117e-01
3.699068352580070496e-02,-8.727587147326826278e-02,-7.278666793655090839e-01
4.089618101716041565e-02,-8.727587147326826278e-02,-7.298718557163250686e-01
4.482257366180419922e-02,-8.727587147326826278e-02,-7.318769722115131549e-01
3.333471715450286865e-02,-8.727587147326826278e-02,-7.309408870819368298e-01
3.719449043273925781e-02,-8.727587147326826278e-02,-7.319435364159387891e-01
3.338044509291648865e-02,-1.241702185900671468e-01,-7.320766649548203775e-01
3.719449043273925781e-02,-1.241702185900671468e-01,-7.320766649548203775e-01
2.575235813856124878e-02,-1.241702185900671468e-01,-7.321432294193069845e-01
2.948539890348911285e-02,-1.241702185900671468e-01,-7.301373833226424415e-01
3.324326500296592712e-02,-1.241702185900671468e-01,-7.291344602743100589e-01
3.704163804650306702e-02,-1.241702185900671468e-01,-7.291344602743100589e-01
4.095235839486122131e-02,-1.241702185900671468e-01,-7.311403063709747130e-01
1.812427118420600891e-02,-1.241702185900671468e-01,-7.322097933636714240e-01
2.190826274454593658e-02,-1.241702185900671468e-01,-7.312067792939466182e-01
2.568180486559867859e-02,-1.241702185900671468e-01,-7.302037649641606176e-01
2.940439246594905853e-02,-1.241702185900671468e-01,-7.281976769690829965e-01
3.315181285142898560e-02,-1.241702185900671468e-01,-7.271946626392971069e-01
3.699068352580070496e-02,-1.241702185900671468e-01,-7.281976769690829965e-01
4.084000736474990845e-02,-1.241702185900671468e-01,-7.292007508944357008e-01
4.482257366180419922e-02,-1.241702185900671468e-01,-7.322097933636714240e-01
6.007875129580497742e-02,-1.241702185900671468e-01,-7.322097933636714240e-01
6.389278918504714966e-02,-1.241702185900671468e-01,-7.322097933636714240e-01
1.429062522947788239e-02,-1.241702185900671468e-01,-7.312732522169184124e-01
1.800013333559036255e-02,-1.241702185900671468e-01,-7.272607709565765965e-01
2.178805321455001831e-02,-1.241702185900671468e-01,-7.272607709565765965e-01
2.557597309350967407e-02,-1.241702185900671468e-01,-7.272607709565765965e-01
2.936389110982418060e-02,-1.241702185900671468e-01,-7.272607709565765965e-01
3.315181285142898560e-02,-1.241702185900671468e-01,-7.272607709565765965e-01
3.699068352580070496e-02,-1.241702185900671468e-01,-7.282638763077550204e-01
4.089618101716041565e-02,-1.241702185900671468e-01,-7.302701468657399886e-01
4.482257366180419922e-02,-1.241702185900671468e-01,-7.322763575680969472e-01
6.389278918504714966e-02,-1.241702185900671468e-01,-7.322763575680969472e-01
1.425141934305429459e-02,-1.241702185900671468e-01,-7.293333323947481794e-01
1.800013333559036255e-02,-1.241702185900671468e-01,-7.273268795339171700e-01
2.178805321455001831e-02,-1.241702185900671468e-01,-7.273268795339171700e-01
2.554069645702838898e-02,-1.241702185900671468e-01,-7.263236829012850171e-01
2.932338975369930267e-02,-1.241702185900671468e-01,-7.263236829012850171e-01
3.315181285142898560e-02,-1.241702185900671468e-01,-7.273268795339171700e-01
3.693973273038864136e-02,-1.241702185900671468e-01,-7.273268795339171700e-01
4.089618101716041565e-02,-1.241702185900671468e-01,-7.303365287673192485e-01
4.476117342710494995e-02,-1.241702185900671468e-01,-7.313397253999515124e-01
4.863661900162696838e-02,-1.241702185900671468e-01,-7.323429220325836653e-01
1.423181500285863876e-02,-1.241702185900671468e-01,-7.283962755052213467e-01
